,zrun_xdata,zrun_ydata,vrun_ydata,zrun_exp,vrun_slope,vrun_intercept,vrun_rvalue,vrun_xdata
0,0.0,1.0,0.4532590540288055,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,0.0
1,0.05025125628140704,1.024101791532797,5.3958831131653415,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,4.773869346733668
2,0.10050251256281408,1.0487844794206842,10.338507172301878,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,9.547738693467336
3,0.15075376884422112,1.0740620643065146,15.281131231438414,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,14.321608040201005
4,0.20100502512562815,1.0999488842737157,20.22375529057495,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,19.09547738693467
5,0.2512562814070352,1.1264596229792134,25.166379349711487,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,23.86934673366834
6,0.30150753768844224,1.1536093179823714,30.10900340884802,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,28.64321608040201
7,0.35175879396984927,1.1814133692746747,35.05162746798456,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,33.417085427135675
8,0.4020100502512563,1.209887548014992,39.99425152712109,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,38.19095477386934
9,0.45226130653266333,1.2390480054753763,44.93687558625764,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,42.96482412060301
10,0.5025125628140704,1.2689112822024715,49.87949964539417,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,47.73869346733668
11,0.5527638190954774,1.2994943173997295,54.8221237045307,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,52.51256281407035
12,0.6030150753768845,1.330814458535752,59.76474776366724,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,57.28643216080401
13,0.6532663316582915,1.3628894711842128,64.70737182280378,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,62.06030150753768
14,0.7035175879396985,1.3957375491009385,69.64999588194031,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,66.83417085427135
15,0.7537688442211056,1.4293773245438663,74.59261994107686,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,71.60804020100502
16,0.8040201005025126,1.4638278788417296,79.53524400021338,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,76.38190954773869
17,0.8542713567839196,1.4991087532174694,84.47786805934992,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,81.15577889447235
18,0.9045226130653267,1.535239959872508,89.42049211848646,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,85.92964824120602
19,0.9547738693467337,1.5722419933381746,94.36311617762298,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,90.70351758793969
20,1.0050251256281408,1.6101358421007204,99.30574023675952,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,95.47738693467336
21,1.0552763819095479,1.6489430005065164,104.24836429589608,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,100.25125628140702
22,1.105527638190955,1.6886854809541891,109.1909883550326,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,105.0251256281407
23,1.155778894472362,1.729385826380608,114.13361241416914,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,109.79899497487436
24,1.206030150753769,1.771067123047807,119.07623647330568,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,114.57286432160802
25,1.256281407035176,1.8137530136380957,124.01886053244222,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,119.3467336683417
26,1.306532663316583,1.8574677106647832,128.96148459157877,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,124.12060301507536
27,1.35678391959799,1.9022360102061275,133.90410865071527,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,128.89447236180902
28,1.407035175879397,1.9480833059702949,138.84673270985184,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,133.6683417085427
29,1.4572864321608041,1.9950356036993129,143.78935676898834,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,138.44221105527637
30,1.5075376884422111,2.0431195359201815,148.7319808281249,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,143.21608040201005
31,1.5577889447236182,2.092362377051514,153.6746048872614,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,147.9899497487437
32,1.6080402010050252,2.1427920588742775,158.61722894639797,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,152.76381909547737
33,1.6582914572864322,2.194437186375398,163.5598530055345,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,157.53768844221105
34,1.7085427135678393,2.247327053973235,168.50247706467104,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,162.3115577889447
35,1.7587939698492463,2.301491662134113,173.44510112380755,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,167.08542713567837
36,1.8090452261306533,2.3569617343893396,178.3877251829441,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,171.85929648241205
37,1.8592964824120604,2.413768734762371,183.33034924208067,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,176.63316582914572
38,1.9095477386934674,2.4719448856159962,188.2729733012172,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,181.40703517587937
39,1.9597989949748744,2.531523185929677,193.2155973603537,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,186.18090452261305
40,2.0100502512562817,2.592537430017396,198.15822141949025,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,190.95477386934672
41,2.0603015075376887,2.6550222266966483,203.10084547862675,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,195.7286432160804
42,2.1105527638190957,2.7190130189194335,208.0434695377633,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,200.50251256281405
43,2.1608040201005028,2.7845461038763903,212.98609359689988,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,205.27638190954767
44,2.21105527638191,2.8516586535854813,217.9287176560364,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,210.0502512562814
45,2.261306532663317,2.9203887359768945,222.8713417151729,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,214.82412060301505
46,2.311557788944724,2.9907753364861382,227.81396577430945,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,219.59798994974872
47,2.361809045226131,3.0628583801675577,232.756589833446,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,224.3718592964824
48,2.412060301507538,3.136678754340836,237.6992138925825,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,229.14572864321605
49,2.462311557788945,3.2122783317833123,242.64183795171908,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,233.9195979899497
50,2.512562814070352,3.289699994481274,247.58446201085565,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,238.6934673366834
51,2.562814070351759,3.3689876579537055,252.52708606999207,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,243.46733668341707
52,2.613065326633166,3.450186296162271,257.4697101291287,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,248.24120603015072
53,2.663316582914573,3.5333419670216872,262.4123341882652,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,253.0150753768844
54,2.71356783919598,3.618501838524926,267.3549582474017,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,257.78894472361804
55,2.763819095477387,3.705714215498096,272.29758230653835,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,262.5628140703517
56,2.814070351758794,3.795028567000154,277.24020636567485,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,267.3366834170854
57,2.864321608040201,3.886495554383,282.18283042481136,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,272.11055276381904
58,2.9145728643216082,3.980167060027882,287.1254544839479,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,276.88442211055275
59,2.9648241206030153,4.076096216774379,292.0680785430844,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,281.6582914572864
60,3.0150753768844223,4.174337438058697,297.01070260222104,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,286.4321608040201
61,3.0653266331658293,4.274946448778337,301.95332666135755,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,291.20603015075375
62,3.1155778894472363,4.377980316900663,306.89595072049406,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,295.9798994974874
63,3.1658291457286434,4.483497485833292,311.8385747796306,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,300.7537688442211
64,3.2160804020100504,4.591557807574664,316.7811988387671,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,305.52763819095475
65,3.2663316582914574,4.702222576663615,321.72382289790363,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,310.3015075376884
66,3.3165829145728645,4.815554564947173,326.66644695704025,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,315.0753768844221
67,3.3668341708542715,4.931618057186339,331.6090710161768,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,319.84924623115575
68,3.4170854271356785,5.05047888752002,336.55169507531326,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,324.6231155778894
69,3.4673366834170856,5.17220447680782,341.4943191344498,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,329.3969849246231
70,3.5175879396984926,5.2968638708728415,346.4369431935864,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,334.17085427135675
71,3.5678391959798996,5.424527779666222,351.3795672527229,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,338.94472361809045
72,3.6180904522613067,5.555268617375604,356.32219131185946,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,343.7185929648241
73,3.6683417085427137,5.689160543500279,361.264815370996,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,348.49246231155774
74,3.7185929648241207,5.826279504916338,366.2074394301325,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,353.26633165829145
75,3.7688442211055277,5.966703278955637,371.150063489269,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,358.0402010050251
76,3.819095477386935,6.110511517523082,376.0926875484056,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,362.81407035175874
77,3.869346733668342,6.257785792277178,381.0353116075421,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,367.5879396984925
78,3.919597989949749,6.408609640899541,385.97793566667866,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,372.3618090452261
79,3.969849246231156,6.563068614479575,390.9205597258152,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,377.1356783919597
80,4.020100502512563,6.721250326041205,395.8631837849517,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,381.9095477386935
81,4.07035175879397,6.883244500239194,400.8058078440882,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,386.6834170854271
82,4.120603015075377,7.04914302425323,405.7484319032248,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,391.4572864321608
83,4.170854271356784,7.21903999990865,410.69105596236136,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,396.2311557788945
84,4.2211055276381915,7.393031797053371,415.63368002149787,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,401.0050251256281
85,4.2713567839195985,7.5712171082212905,420.5763040806344,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,405.7788944723618
86,4.3216080402010055,7.753697004613184,425.5189281397709,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,410.55276381909545
87,4.371859296482413,7.940574993426846,430.4615521989074,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,415.3266331658291
88,4.42211055276382,8.131957076568959,435.404176258044,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,420.1005025125628
89,4.472361809045227,8.327951810782077,440.34680031718057,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,424.8743718592965
90,4.522613065326634,8.528670369220723,445.2894243763171,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,429.6482412060301
91,4.572864321608041,8.734226604511623,450.2320484354536,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,434.4221105527638
92,4.623115577889448,8.944737113333774,455.1746724945901,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,439.19597989949744
93,4.673366834170855,9.160321302555015,460.11729655372665,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,443.9698492462311
94,4.723618090452262,9.381101456962634,465.0599206128632,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,448.7437185929648
95,4.773869346733669,9.607202808626365,470.0025446719998,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,453.5175879396984
96,4.824120603015076,9.838753607933178,474.9451687311363,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,458.2914572864321
97,4.874371859296483,10.075885196334141,479.8877927902728,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,463.0653266331658
98,4.92462311557789,10.31873208084458,484.83041684940935,0.4739369566656272,1.0353496713349166,0.4532590540288055,0.9990110029776286,467.8391959798994
